objid,ra,dec,u,g,r,i,z,run,camcol,field,specObjID
1237659120933011930,213.911594724101,52.3043883465734,23.34243,21.60665,21.13541,21.17226,21.24309,3177,6,60,0
1237659120933011929,213.912582784522,52.3070616248828,23.73831,21.69594,20.7349,20.32223,20.95854,3177,6,60,0
1237659120933011909,213.901234506853,52.3123896797482,23.74432,22.53891,21.2587,20.53739,20.18571,3177,6,60,0
1237659120933011906,213.87719074112,52.2836040451812,24.3896,22.53558,21.07411,20.50946,20.24319,3177,6,60,0
1237659120933011901,213.877572595666,52.2900873186392,21.42756,20.95063,20.04343,19.60028,19.31115,3177,6,60,0
1237659120933011894,213.890079030104,52.3175039520028,24.38748,21.95004,21.54729,21.46315,21.05895,3177,6,60,0
1237659120933011888,213.890295749384,52.3199200658186,23.24272,22.26388,20.9746,19.87797,19.35427,3177,6,60,0
1237659120933011868,213.899768865525,52.3489008737539,22.30529,21.04675,20.35994,20.03875,19.84719,3177,6,60,0
1237659120933011856,213.889746608837,52.3482900136696,26.36427,21.99892,20.74621,19.83402,19.50889,3177,6,60,0
1237659120933011840,213.876739500675,52.3410293600815,22.85042,22.50312,21.90448,21.67196,20.9629,3177,6,60,0
1237659120933011823,213.911691087766,52.4073563337167,22.25881,21.70805,21.34083,21.19625,20.55429,3177,6,60,0
1237659120933011821,213.901277272429,52.3947022397986,22.10628,21.93817,20.94243,20.5578,21.02734,3177,6,60,0
1237659120933011813,213.911215835307,52.4272967673762,24.2335,21.83896,20.23807,19.46583,19.12473,3177,6,60,0
1237659120933011789,213.824962752048,52.3294664997388,21.79344,19.95923,19.12688,18.75555,18.48098,3177,6,60,0
1237659120933011784,213.900376622782,52.4436450914556,21.80992,20.98295,20.00389,19.63675,19.52453,3177,6,60,0
1237659120933011771,213.876021885363,52.4295189878547,25.53492,21.55115,20.6683,20.14105,19.9747,3177,6,60,0
1237659120933011770,213.796924928673,52.3183765522713,23.21295,22.36132,21.71305,21.45447,21.46522,3177,6,60,0
1237659120933011769,213.890726208775,52.4523000614663,25.98586,22.23578,21.18305,20.61004,20.30964,3177,6,60,0
1237659120933011766,213.825177493034,52.3618653552321,25.88927,22.74515,21.87563,21.29332,21.0557,3177,6,60,0
1237659120933011716,214.092749849017,52.4299469266399,21.30965,21.50716,21.57787,21.19426,22.85143,3177,6,60,0
1237659120933011715,214.09275421557,52.4289353725843,19.98424,18.49522,18.11691,17.85862,17.7009,3177,6,60,0
1237659120933011526,213.890477567314,52.4345472016637,20.59164,19.46156,19.0905,18.93672,18.75327,3177,6,60,0
1237659120933011524,213.805993730646,52.3147058747808,23.99485,21.33358,19.87116,19.65593,19.03758,3177,6,60,0
1237659120932946841,213.750184225459,52.5149697535296,21.00267,29.25628,21.37844,18.37757,25.83876,3177,6,59,0
1237659120932946658,213.702884305805,52.4012449911324,23.34644,22.23619,21.30231,20.85319,19.93078,3177,6,59,0
1237659120932946611,213.676771099572,52.4677769179883,23.19982,22.7305,21.89482,21.49011,21.128,3177,6,59,0
1237659120932946602,213.677048631124,52.4748064496163,22.32667,22.39394,21.5925,21.27917,21.02883,3177,6,59,0
1237659120933208541,214.670755379208,52.2769873577662,23.48532,20.52028,19.1575,18.58578,18.26361,3177,6,63,0
1237659120933208542,214.671623387259,52.2748090257078,24.02113,24.36186,21.6305,22.62274,23.12897,3177,6,63,0
1237659120933208543,214.546196815949,52.1050233870763,22.44493,21.6505,21.06087,20.87732,20.73693,3177,6,63,8264154084321548288
1237659120932946320,213.664494822115,52.4412403567613,24.65931,21.15975,20.05049,19.65627,19.44465,3177,6,59,0
1237659120932946315,213.590365259962,52.3425336784077,23.34835,22.54309,21.5113,21.28561,20.97064,3177,6,59,0
1237659120932946312,213.651713032489,52.431664793023,22.31822,20.29511,19.7528,19.39447,19.37367,3177,6,59,0
1237659120932946308,213.663730851665,52.451447337533,23.39757,21.41647,20.73092,20.64547,20.0616,3177,6,59,0
1237659120932946281,213.686021964891,52.5119712943607,21.93175,21.20265,20.2966,19.96508,19.90917,3177,6,59,0
1237659120932946278,213.609365247592,52.4045784169348,23.15358,21.43718,20.86336,20.61859,20.37221,3177,6,59,0
1237659120932946277,213.589370999891,52.3767769287674,23.86372,21.90633,20.25708,19.50646,18.99676,3177,6,59,0
1237659120932946275,213.699048586368,52.5359291849701,22.64223,22.36214,21.59309,21.29169,21.01549,3177,6,59,0
1237659120932946266,213.621890913565,52.4344743521565,21.81245,21.00984,20.31917,20.03696,19.70677,3177,6,59,0
1237659120933208671,214.735769016522,52.2104729793231,22.14632,21.79991,20.97335,20.65868,20.4355,3177,6,63,0
1237659120933208673,214.73515001478,52.2067156453522,24.82228,22.63924,21.92093,21.50306,20.89729,3177,6,63,0
1237659120932946252,213.653948148265,52.501316830391,23.23607,21.45693,20.39605,19.87479,19.65996,3177,6,59,0
1237659120932946244,213.575252380597,52.3981364257622,22.28284,22.45323,21.76446,22.76193,21.60547,3177,6,59,0
1237659120932946241,213.653302903837,52.5097659478385,23.40047,21.79586,20.58065,20.28153,19.80425,3177,6,59,0
1237659120932946202,213.663065203058,52.414686942183,20.93994,20.28453,19.61096,19.3339,19.02397,3177,6,59,0
1237659120932946193,213.700160351779,52.49109094491,23.83633,23.01485,21.83876,21.27814,21.79867,3177,6,59,0
1237659120932946192,213.699939978231,52.4922983113132,24.1275,22.4039,20.73238,19.02715,18.18447,3177,6,59,0
1237659120932946185,213.837095778148,52.4045258842355,22.61821,20.03016,18.65132,17.88296,17.4686,3177,6,59,0
1237659120932946169,213.700783327547,52.3813045114237,22.93858,20.22047,19.05294,18.56978,18.47637,3177,6,59,0
1237659120932946119,213.664340735235,52.3562147593028,23.16626,23.70965,21.2999,23.03453,21.55543,3177,6,59,0
1237659120932946087,213.577022657599,52.3653973460706,19.31239,18.06478,17.59839,17.40593,17.27266,3177,6,59,0
1237659120932946027,213.819137460911,52.5050571225309,23.61005,22.19574,21.84753,25.48996,23.18759,3177,6,59,0
1237659120932946013,213.869171274892,52.4939971092178,21.62398,20.25908,19.94342,19.80503,19.77662,3177,6,59,240025169061763072
1237659120932945971,213.686537579658,52.4004330948074,18.73992,17.47172,17.03031,16.87822,16.7794,3177,6,59,0
1237659120932945960,213.621196577974,52.358474568369,20.6233,18.33062,17.40458,17.0754,16.85863,3177,6,59,0
1237659120932945935,213.622542766962,52.4420312370893,23.55073,21.82127,20.80253,20.9406,21.29325,3177,6,59,0
1237659120933273721,214.801978125507,52.1383355054379,20.2582,19.76691,19.63466,19.66,19.32623,3177,6,64,8263018013294614528
1237659120933273734,214.874434286155,52.1956696823762,19.88215,18.93367,18.68422,18.47118,18.27381,3177,6,64,0
1237659120933273748,214.853933114147,52.13089426257,21.30871,19.00162,18.12544,17.7206,17.38879,3177,6,64,0
1237659120932945928,213.608095977466,52.4406848396437,24.63567,23.31691,20.66879,20.97919,22.82692,3177,6,59,0
1237659120933273853,214.779918530497,52.2180043952678,20.81054,20.04681,19.08181,18.61638,18.43245,3177,6,64,0
1237659120932945927,213.607701858722,52.4457961515087,26.73817,26.62453,16.80581,15.81851,25.4987,3177,6,59,0
1237659120932881355,213.371946967372,52.4894248466919,18.09651,19.62688,18.17595,18.10871,18.23763,3177,6,58,0
1237659120933273870,214.780001968056,52.0310394224813,21.68003,21.58579,21.59079,21.47828,21.30434,3177,6,64,7916313403882493952
1237659120932881343,213.412369993161,52.5008614085855,20.59143,20.33207,20.44683,20.08387,19.06526,3177,6,58,0
1237659120932881217,213.588438613741,52.4433862127275,23.36437,22.78942,21.9342,21.71616,21.5572,3177,6,58,0
1237659120932881204,213.589115258216,52.4746455868531,26.57671,24.03162,21.44361,20.69684,19.99102,3177,6,58,0
1237659120932881202,213.575476012874,52.4563045478088,23.35242,25.05461,21.88218,20.98774,20.91054,3177,6,58,0
1237659120932881179,213.608346157126,52.5389626925012,22.72042,23.0288,21.52466,21.11424,19.57516,3177,6,58,0
1237659120932881154,213.574861570128,52.539398217071,23.52395,24.05376,21.83053,21.16822,21.23837,3177,6,58,0
1237659120932881129,213.435336880195,52.3878137857049,24.89754,23.0111,21.40874,21.06672,20.49207,3177,6,58,0
1237659120932881127,213.453403526823,52.4146450015248,24.60689,22.56138,21.80129,20.82405,20.60612,3177,6,58,5648753178210228224
1237659120932881124,213.435404526674,52.3899830941757,22.97825,22.88164,21.61427,21.20966,20.97535,3177,6,58,0
1237659120932881070,213.414047602503,52.483796453825,22.77069,22.6334,21.67459,21.13598,22.09951,3177,6,58,0
1237659120932881061,213.356881725906,52.4177600624521,24.59928,22.28381,21.33741,20.80984,20.86293,3177,6,58,0
1237659120933274061,214.853324007737,52.0475097566123,21.58803,21.19015,20.29876,19.85816,19.632,3177,6,64,0
1237659120933274069,214.925056216487,52.1348776453585,22.41266,21.09354,20.25653,20.09149,19.6221,3177,6,64,0
1237659120933274075,214.925221885778,52.1203010956619,25.31406,22.20375,20.82538,19.54627,18.73875,3177,6,64,0
1237659120933274077,214.96989571185,52.1802655583182,22.16271,21.9844,21.2327,21.03771,20.56993,3177,6,64,0
1237659120933274090,214.969222557737,52.1640912114905,23.57579,22.26237,21.10793,20.66026,20.16119,3177,6,64,0
1237659120933274106,214.969000957689,52.1459553419262,22.08461,22.08425,21.32065,21.14342,20.40156,3177,6,64,7917441503181690880
1237659120933274138,214.718140716396,52.1100588598434,26.40433,22.7295,21.46814,20.68013,20.08983,3177,6,64,0
1237659120932881002,213.622607209831,52.4758689246652,23.09304,22.55675,21.69769,21.36546,21.50691,3177,6,58,0
1237659120932881001,213.653969552036,52.5199260827614,21.94969,21.51951,20.93693,20.58131,20.55481,3177,6,58,0
1237659120932880998,213.652548284891,52.514718046312,24.83476,22.07792,21.06249,20.69539,21.33075,3177,6,58,0
1237659120932880983,213.590395275339,52.4467736735354,26.21959,21.87312,20.77915,20.27499,20.05278,3177,6,58,0
1237659120932880964,213.588686704846,52.4509248082674,26.0375,22.45022,20.88096,19.50378,18.86608,3177,6,58,0
1237659120932880962,213.607590568783,52.4817621814833,22.10359,21.16487,21.94744,21.2598,25.77306,3177,6,58,0
1237659120932880938,213.622205291585,52.5219338252957,22.67973,21.32247,21.03499,20.68547,20.77608,3177,6,58,0
1237659120932880922,213.575106179458,52.4699687512961,25.2338,22.19668,20.85209,20.3694,19.95617,3177,6,58,0
1237659120932880920,213.608662153603,52.5241271475121,23.60564,22.55102,21.62414,21.00206,20.76852,3177,6,58,0
1237659120932880880,213.589448323901,52.5445754656202,23.13738,22.0474,20.93864,20.42584,20.24067,3177,6,58,0
1237659120932880870,213.589404307613,52.561630867206,24.6283,22.69198,21.38005,20.65471,20.31728,3177,6,58,0
1237659120932880869,213.589448698162,52.5641810159756,23.48013,23.68242,20.83813,20.25235,19.90737,3177,6,58,0
1237659120932946600,213.702238880582,52.5143739585197,23.85736,22.82287,21.73024,21.33303,20.8409,3177,6,59,0
1237659120933273746,214.868019320188,52.1353784837291,17.11414,15.10276,14.17588,13.75687,13.43468,3177,6,64,1176722953409161216
1237659120933273786,214.847991969382,52.0831196594312,19.99011,18.60834,17.8931,17.5241,17.21927,3177,6,64,1176722403653347328
1237659120932946543,213.807284238172,52.3566486558137,26.20007,22.09053,21.25195,20.90771,20.68259,3177,6,59,0
1237659120932946534,213.80772437112,52.3623374164233,21.77566,20.24563,19.51687,19.14302,18.82053,3177,6,59,0
1237659120933273854,214.798804487951,52.2214559263789,21.24691,20.53554,19.67696,19.23256,18.79208,3177,6,64,0
1237659120932946532,213.796854739713,52.3508008272488,23.4144,21.75113,20.39573,19.88938,19.54439,3177,6,59,0
1237659120933273887,214.915351994805,52.0891754104251,20.56553,19.33899,18.87667,18.57303,18.33092,3177,6,64,0
1237659120932946516,213.781220629755,52.3392456166452,25.57271,21.61498,21.03622,21.0196,20.86509,3177,6,59,0
1237659120932946502,213.78208801564,52.3547108084868,21.4888,21.56926,20.30529,19.96383,19.6429,3177,6,59,0
1237659120932946499,213.796251282511,52.3803157587202,23.23025,22.65551,21.63921,21.53163,22.42251,3177,6,59,0
1237659120932946485,213.74803111868,52.3291144357229,25.73207,21.59621,20.12559,19.04523,18.50958,3177,6,59,0
1237659120932946470,213.730008549047,52.3230831379105,26.506,22.07129,21.31609,20.75933,20.38566,3177,6,59,0
1237659120932946452,213.783347106316,52.4228334209028,25.73104,22.17672,21.38263,20.93299,20.35711,3177,6,59,0
1237659120932946450,213.807351049515,52.4603952607368,24.46001,22.59331,21.27165,20.28307,19.70034,3177,6,59,0
1237659120932946440,213.78119816237,52.4412775739814,24.29852,21.35947,20.12513,19.39464,18.86866,3177,6,59,7562787154453354496
1237659120932946403,213.67826104503,52.3545704857553,21.60979,20.61607,19.72763,19.32289,19.02938,3177,6,59,0
1237659120932946397,213.729030058384,52.4361665486081,22.59906,21.32214,20.61448,20.36412,19.96709,3177,6,59,0
1237659120932946378,213.661631853616,52.3796117742683,22.84163,22.12342,20.55167,19.8843,19.56225,3177,6,59,0
1237659120932946367,213.703807361173,52.4536570678609,22.91284,22.10664,21.64346,21.4989,20.92256,3177,6,59,7912896396621273088
1237659120932946360,213.678858503352,52.4243305061813,23.99429,23.50218,21.43014,20.7855,21.81872,3177,6,59,0
1237659120932946357,213.747881599762,52.5241328298841,25.95416,21.90996,20.38285,19.51963,18.9535,3177,6,59,0
1237659120932946352,213.678635878218,52.43226952261,22.92753,21.7385,20.98383,20.44748,19.94974,3177,6,59,0
1237659120932946341,213.73110879871,52.5221759127249,22.32623,21.99493,20.64972,20.24824,20.04638,3177,6,59,0
1237659120932946337,213.661180234062,52.4235680372256,22.93166,21.13009,19.60804,19.04521,18.66985,3177,6,59,0
1237659120932946334,213.703555259135,52.4806145098549,24.48813,23.32954,21.42236,20.43883,19.88298,3177,6,59,0
1237659120932946301,213.702377333766,52.5123507666116,22.72433,22.33831,21.18054,20.80676,20.38236,3177,6,59,0
1237659120932946285,213.631305884235,52.4297386627647,23.37998,22.44596,21.1275,20.69863,20.16179,3177,6,59,0
1237659120932946280,213.703342291883,52.5372811991228,22.2654,21.73767,20.7226,20.20681,19.79345,3177,6,59,0
1237659120933274053,214.869064904761,52.0776061117266,22.06119,21.73334,21.30106,21.22241,20.68268,3177,6,64,8263015538101606400
1237659120932946270,213.619145748763,52.4231444453272,24.67438,21.12484,19.82214,19.22573,18.82012,3177,6,59,0
1237659120932946249,213.62985456034,52.471335833068,22.65287,21.68169,21.52018,21.23679,21.59427,3177,6,59,0
1237659120932946210,213.825005852652,52.4182481304109,21.56337,21.01467,20.54734,20.39093,20.2465,3177,6,59,0
1237659120932946170,213.730801899098,52.4224430806292,22.89921,20.54129,19.20757,18.57821,18.21659,3177,6,59,0
1237659120932946166,213.729994480472,52.5166488150899,23.01932,20.24088,18.83204,17.94574,17.48567,3177,6,59,0
1237659120932946055,213.70278870567,52.3708297346009,24.76259,22.66119,21.59591,20.93485,20.77384,3177,6,59,0
1237659120932946009,213.795896558511,52.4977427210328,22.98362,21.75832,19.1684,23.03085,21.60541,3177,6,59,0
1237659120932945981,213.782069177671,52.4830655510043,22.41793,23.24925,19.05705,23.95047,22.55097,3177,6,59,0
1237659120932945977,213.823465300007,52.4795992215514,18.10974,16.3732,15.77164,15.53683,15.43272,3177,6,59,0
1237659120932945968,213.730946635555,52.449923251384,23.25683,21.69674,20.31462,19.91493,19.60347,3177,6,59,0
1237659120932945961,213.61950138282,52.3588545570885,23.89985,21.70321,21.0673,20.80652,21.30275,3177,6,59,0
1237659120932945940,213.603893669556,52.4359723861149,25.03672,25.46197,21.14609,25.40625,21.83366,3177,6,59,0
1237659120932881221,213.602930582789,52.4566333303096,24.2124,23.10828,21.58009,20.78536,20.18701,3177,6,58,0
1237659120932881197,213.522246798407,52.3922975511695,24.37405,22.98052,21.39859,20.87868,20.55395,3177,6,58,0
1237659120932881187,213.519893636541,52.4011544147419,26.25667,24.15074,21.9734,20.88986,20.05629,3177,6,58,0
1237659120932881149,213.49458199567,52.4334774895197,22.53056,22.54851,21.72464,21.53848,21.13765,3177,6,58,0
1237659120932881114,213.444681622123,52.4302497936608,25.97545,22.97184,21.7322,21.45827,21.56667,3177,6,58,0
1237659120932881100,213.443661799569,52.4636210813106,22.59841,22.56341,21.29325,21.23554,20.57545,3177,6,58,0
1237659120932881092,213.493754352696,52.5589318485419,25.19809,23.8505,21.88373,20.54809,19.93205,3177,6,58,0
1237659120932881086,213.463378078252,52.5197870021069,27.3207,22.56049,21.08263,20.16539,19.60667,3177,6,58,0
1237659120932881085,213.493143877354,52.5644878426484,26.7843,23.48616,21.63801,20.9858,20.36405,3177,6,58,0
1237659120932881080,213.443704544624,52.5052122692811,23.17829,23.1952,21.99957,23.51295,21.36173,3177,6,58,0
1237659120932881076,213.494470278124,52.5845276406725,25.41101,23.46601,21.6375,20.6664,20.22267,3177,6,58,0
1237659120932881049,213.443698070899,52.5685400311368,22.89727,23.08767,21.90567,22.03738,21.23789,3177,6,58,0
1237659120932881047,213.464218081057,52.5990450475992,24.96634,22.77426,21.85912,22.45041,21.36527,3177,6,58,0
1237659120932881000,213.601840197501,52.4504849778505,21.68443,21.71991,21.00081,20.62708,20.5613,3177,6,58,0
1237659120932880946,213.630634361914,52.526516041591,25.24462,22.6874,21.77551,21.37871,21.01562,3177,6,58,0
1237659120933339422,214.957871685773,52.0450674896263,23.58939,21.77797,20.52979,19.86688,19.57774,3177,6,65,0
1237659120932880926,213.62926535315,52.5421545837546,23.57762,21.98792,20.94886,20.50003,19.90619,3177,6,58,0
1237659120932880878,213.602059711975,52.5643124551432,23.90238,21.65342,20.2168,19.77356,19.29751,3177,6,58,0
1237659120932880835,213.520336473753,52.5018451956491,21.38266,20.62022,19.70165,19.3254,18.91752,3177,6,58,0
1237659120932880832,213.506287486422,52.486815295338,22.33141,20.89968,19.63401,19.10398,18.88188,3177,6,58,0
1237659120932880818,213.520348212643,52.5191707190142,22.91902,21.6463,21.05761,20.8716,20.95644,3177,6,58,0
1237659120932880815,213.444427498122,52.4141568901848,24.47168,22.45549,21.6841,21.76874,21.02761,3177,6,58,0
1237659120932880799,213.443690796014,52.4339033643053,22.61959,20.57114,18.95417,18.42571,18.09792,3177,6,58,0
1237659120932880750,213.5074188924,52.5701640005075,26.25124,21.7916,20.21872,19.41994,18.85173,3177,6,58,0
